Data,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2012-11-02,1.35609,-1.300921,24.868392,-21.608131,5.520695,4.23235
2012-11-05,1.327426,-1.251493,24.838435,-21.637938,5.51317,4.209184
2012-11-06,1.350548,-1.295827,24.84745,-21.629109,5.541251,4.237524
2012-11-07,1.281292,-1.221349,24.795497,-21.680019,5.503529,4.191344
2012-11-08,1.291314,-1.216811,24.781228,-21.69482,5.535664,4.208078
2012-11-09,1.286236,-1.217918,24.761221,-21.714625,5.573264,4.248154
2012-11-12,1.282532,-1.202802,24.751193,-21.724725,5.574639,4.243517
2012-11-13,1.293275,-1.232213,24.742679,-21.732863,5.605737,4.2879
2012-11-14,1.322537,-1.251876,24.755319,-21.720427,5.619026,4.296031
2012-11-15,1.336026,-1.262793,24.750522,-21.724039,5.666067,4.31639
2012-11-16,1.353425,-1.285915,24.750895,-21.723851,5.716127,4.351741
2012-11-19,1.350968,-1.274066,24.756655,-21.718029,5.700254,4.338299
2012-11-20,1.38198,-1.309204,24.796707,-21.677044,5.675237,4.327663
2012-11-21,1.432121,-1.37236,24.838132,-21.635042,5.678855,4.345392
2012-11-22,1.440003,-1.379404,24.840675,-21.63264,5.698645,4.351879
2012-11-23,1.456482,-1.399344,24.84111,-21.632208,5.74121,4.376676
2012-11-26,1.441148,-1.367781,24.817333,-21.656272,5.770831,4.386004
2012-11-27,1.438168,-1.372361,24.823629,-21.64835,5.751256,4.396734
2012-11-28,1.443427,-1.362097,24.671044,-21.883073,5.68299,4.36772
2012-11-29,1.478145,-1.401598,24.688552,-21.865561,5.703384,4.394828
2012-11-30,1.461022,-1.380953,24.680149,-21.874051,5.706,4.396246
2012-12-03,1.49578,-1.422585,24.709714,-21.844476,5.70269,4.396766
2012-12-04,1.497125,-1.426673,24.703698,-21.850234,5.724435,4.427208
2012-12-05,1.435043,-1.35243,24.66374,-21.890131,5.714521,4.403051
2012-12-06,1.378852,-1.285922,24.646139,-21.907559,5.671301,4.341917
2012-12-07,1.34468,-1.236142,24.607909,-21.936563,5.708486,4.312173
2012-12-10,1.335175,-1.222519,24.600178,-21.944257,5.703976,4.306386
2012-12-11,1.350626,-1.241247,24.621353,-21.922799,5.684354,4.290384
2012-12-12,1.331079,-1.216337,24.613284,-21.930547,5.66498,4.277325
2012-12-13,1.331385,-1.21616,24.613332,-21.93056,5.665642,4.275967
2012-12-14,1.307944,-1.190044,24.611049,-21.931965,5.624486,4.247805
2012-12-17,1.342825,-1.234023,24.640857,-21.901671,5.613288,4.258147
2012-12-18,1.361199,-1.257402,24.663012,-21.878904,5.59584,4.258184
2012-12-19,1.397347,-1.301767,24.682431,-21.85941,5.609502,4.278766
2012-12-20,1.329089,-1.22487,24.652749,-21.888297,5.555388,4.23545
2012-12-21,1.334937,-1.230135,24.642032,-21.899487,5.5931,4.26481
2012-12-24,1.317987,-1.206634,24.637672,-21.90395,5.571849,4.23534
2012-12-27,1.277888,-1.152518,24.615321,-21.925312,5.546468,4.226602
2012-12-28,1.238922,-1.116785,24.598622,-21.941858,5.536911,4.217353
2012-12-31,1.230816,-1.108725,24.601031,-21.939656,5.529813,4.208416
2013-01-02,1.357593,-1.268692,24.725118,-21.803698,5.570258,4.253324
2013-01-03,1.412036,-1.321253,24.765787,-21.756853,5.59504,4.278409
2013-01-04,1.543401,-1.494047,24.833887,-21.679495,5.673462,4.402979
2013-01-07,1.512885,-1.45341,24.813483,-21.699204,5.656576,4.391929
2013-01-08,1.480099,-1.424453,24.792272,-21.720058,5.64898,4.386669
2013-01-09,1.468773,-1.402824,24.783406,-21.728585,5.663579,4.375872
2013-01-10,1.537175,-1.462356,24.828293,-21.683276,5.674158,4.383775
2013-01-11,1.579946,-1.509875,24.854773,-21.656466,5.68908,4.422892
2013-01-14,1.543017,-1.467194,24.826523,-21.684078,5.713914,4.459637
2013-01-15,1.136867,-1.085696,25.358341,-21.1805,6.117872,4.684439
2013-01-16,1.117925,-1.049176,25.343812,-21.195339,6.10725,4.661763
2013-01-17,1.223346,-1.163011,25.392405,-21.143567,6.167822,4.787648
2013-01-18,1.192669,-1.142313,25.372106,-21.160185,6.156888,4.83314
2013-01-21,1.166552,-1.129271,25.38614,-21.145606,6.103774,4.794215
2013-01-22,1.160919,-1.120849,25.381848,-21.149238,6.118406,4.779171
2013-01-23,1.142366,-1.090007,25.362949,-21.167647,6.14417,4.773937
2013-01-24,1.157299,-1.097995,25.365966,-21.165672,6.177099,4.782935
2013-01-25,1.27626,-1.206981,25.414485,-21.112467,6.2358,4.956361
2013-01-28,0.790956,-0.747982,26.185111,-20.365913,6.837795,5.36326
2013-01-29,0.738158,-0.709163,26.186255,-20.363773,6.766549,5.274852
2013-01-30,0.762304,-0.722262,26.213752,-20.33435,6.724612,5.269086
2013-01-31,0.700107,-0.643243,26.178656,-20.369386,6.657599,5.172909
2013-02-01,0.632572,-0.578332,26.136478,-20.406527,6.618177,5.067829
2013-02-04,0.644083,-0.595273,26.148592,-20.394582,6.61076,5.052626
2013-02-05,0.709283,-0.673791,26.168463,-20.373844,6.662271,5.130127
2013-02-06,0.706218,-0.66886,26.150962,-20.391618,6.701441,5.148756
2013-02-07,0.635929,-0.581464,26.136781,-20.403006,6.638966,5.003673
2013-02-08,0.649638,-0.611565,26.141099,-20.398823,6.671601,5.043083
2013-02-11,0.659645,-0.620481,26.140157,-20.400349,6.702048,5.061201
2013-02-12,0.681561,-0.651401,26.17104,-20.368071,6.676604,5.069346
2013-02-13,0.711757,-0.67842,26.201889,-20.33691,6.658919,5.051894
2013-02-14,0.688413,-0.656817,26.174465,-20.367759,6.653862,5.010179
2013-02-15,0.692381,-0.66541,26.170847,-20.371398,6.667033,5.024396
2013-02-18,0.68432,-0.650643,26.163929,-20.378515,6.661902,5.008646
2013-02-19,0.700387,-0.6653,26.163963,-20.37873,6.683556,5.02578
2013-02-20,0.73569,-0.69758,26.178659,-20.363655,6.698227,5.049673
2013-02-21,0.688215,-0.649698,26.123647,-20.418683,6.69985,5.034538
2013-02-22,0.636187,-0.599441,26.10728,-20.432163,6.654847,4.940771
2013-02-25,0.706953,-0.678882,26.14756,-20.391155,6.681878,4.990432
2013-02-26,0.594586,-0.547378,26.027814,-20.509811,6.609188,4.868003
2013-02-27,0.554093,-0.508741,25.971318,-20.565804,6.609469,4.857671
2013-02-28,0.552167,-0.502712,25.97831,-20.558829,6.583831,4.826594
2013-03-01,0.520089,-0.466527,25.929067,-20.607797,6.586869,4.816387
2013-03-04,0.510153,-0.436051,25.910421,-20.627094,6.595905,4.808687
2013-03-05,0.556684,-0.495663,25.939154,-20.598824,6.648458,4.871192
2013-03-06,0.567805,-0.516607,25.957834,-20.580489,6.64543,4.860422
2013-03-07,0.618188,-0.563002,25.979576,-20.558628,6.697575,4.935574
2013-03-08,0.649614,-0.600435,25.997202,-20.541096,6.733452,4.983288
2013-03-11,0.56694,-0.504835,26.03274,-20.502447,6.745546,4.939637
2013-03-12,0.558719,-0.489675,26.015271,-20.521253,6.747407,4.927562
2013-03-13,0.562327,-0.494655,26.012612,-20.523853,6.768864,4.93975
2013-03-14,0.55441,-0.475437,26.007967,-20.52913,6.765217,4.923153
2013-03-15,0.540799,-0.453892,25.991386,-20.546498,6.790516,4.918911
2013-03-18,0.504414,-0.417317,25.943218,-20.594884,6.797707,4.916011
2013-03-19,0.459069,-0.367801,25.923595,-20.613951,6.750554,4.884262
2013-03-20,0.472087,-0.393925,25.948092,-20.588538,6.734188,4.892906
2013-03-21,0.45564,-0.377242,25.911046,-20.624682,6.741568,4.932568
2013-03-22,0.466989,-0.393463,25.931598,-20.60393,6.734421,4.936245
2013-03-25,0.462166,-0.385243,25.926902,-20.609211,6.767296,4.934884
2013-03-26,0.485582,-0.420558,25.963566,-20.572921,6.766376,4.938444
2013-03-27,0.431661,-0.363646,25.906311,-20.629746,6.764351,4.934835
2013-03-28,0.45394,-0.388094,25.925491,-20.611544,6.784687,4.943899
2013-04-02,0.498989,-0.440189,25.953891,-20.583033,6.824503,5.004656
2013-04-03,0.01,0.052183,26.494239,-20.103846,7.282119,5.173836
2013-04-04,0.020136,0.051954,26.417297,-20.182421,7.351843,5.21006
2013-04-05,0.01,0.066316,26.220175,-20.369618,7.340803,5.300033
2013-04-08,0.01,0.065613,26.189473,-20.397085,7.247637,5.260639
2013-04-09,0.053339,0.003908,26.24744,-20.336878,7.224575,5.2681
2013-04-10,0.108797,-0.059483,26.313421,-20.269349,7.193935,5.253283
2013-04-11,0.107562,-0.048104,26.29402,-20.289779,7.220917,5.245502
2013-04-12,0.118196,-0.057777,26.267882,-20.31719,7.269835,5.270899
2013-04-15,0.112775,-0.041172,26.240648,-20.34491,7.282609,5.278352
2013-04-16,0.132538,-0.070782,26.251831,-20.334263,7.321699,5.32542
2013-04-17,0.129818,-0.070674,26.253466,-20.333877,7.339885,5.31983
2013-04-18,0.01,0.046112,26.363115,-20.240058,7.473628,5.381194
2013-04-19,0.018051,0.044908,26.387876,-20.215017,7.450567,5.368695
2013-04-22,0.01,0.0488,26.322457,-20.280314,7.454189,5.370399
2013-04-23,0.010353,0.044725,26.327592,-20.274577,7.449728,5.384147
2013-04-24,0.01,0.049774,26.280671,-20.320993,7.358523,5.30282
2013-04-25,0.01,0.040618,26.287647,-20.31233,7.338606,5.315357
2013-04-26,0.01,0.045903,26.258085,-20.34237,7.332528,5.305479
2013-04-29,0.01,0.041163,26.220257,-20.379353,7.293627,5.294567
2013-04-30,0.01,0.044706,26.180898,-20.418118,7.289467,5.308903
2013-05-02,0.042823,0.019249,25.871115,-20.369197,7.095347,5.149463
2013-05-03,0.090251,-0.027006,25.916802,-20.324664,7.112961,5.122694
2013-05-06,0.132535,-0.07771,25.934562,-20.306883,7.162209,5.191629
2013-05-07,0.163131,-0.117322,25.966588,-20.273715,7.154822,5.204143
2013-05-08,0.150403,-0.101466,25.958783,-20.28144,7.14113,5.194726
2013-05-09,0.128012,-0.069535,25.944681,-20.296105,7.120787,5.149887
2013-05-10,0.222105,-0.192653,26.044874,-20.188059,7.117796,5.181172
2013-05-13,0.200844,-0.15148,26.034704,-20.198609,7.082949,5.115753
2013-05-14,0.187655,-0.134391,26.023812,-20.209287,7.063914,5.09883
2013-05-15,0.187222,-0.125773,26.018579,-20.214975,7.06184,5.082929
2013-05-16,0.183237,-0.127315,25.967582,-20.264998,7.086636,5.099411
2013-05-17,0.153573,-0.090876,25.936789,-20.295148,7.0339,5.040929
2013-05-20,0.18707,-0.126121,25.942969,-20.289049,7.064475,5.07654
2013-05-21,0.826358,-0.763424,25.317467,-20.862304,6.537908,4.862639
2013-05-22,0.803929,-0.74335,25.249714,-20.927346,6.579092,4.908251
2013-05-23,0.837411,-0.777783,25.280172,-20.895977,6.567232,4.908189
2013-05-24,0.845842,-0.792539,25.299083,-20.875279,6.532216,4.913264
2013-05-27,0.879089,-0.831232,25.323587,-20.849758,6.52786,4.90342
2013-05-28,0.885464,-0.842468,25.357674,-20.81506,6.487405,4.861386
2013-05-29,0.942987,-0.902709,25.403519,-20.767194,6.492113,4.916337
2013-05-30,0.947988,-0.908663,25.4032,-20.76614,6.51631,4.962944
2013-05-31,0.951798,-0.913613,25.418483,-20.750708,6.521651,4.93864
2013-06-03,0.980309,-0.941038,25.441619,-20.727229,6.536435,4.971237
2013-06-04,0.987621,-0.947521,25.452913,-20.715556,6.528265,4.974774
2013-06-05,0.996143,-0.957223,25.420908,-20.754288,6.575972,5.030057
2013-06-06,0.473224,-0.448678,26.190354,-19.995443,7.193719,5.38447
2013-06-07,0.438531,-0.407514,26.170174,-20.013764,7.161263,5.392218
2013-06-10,0.461541,-0.423531,26.190469,-19.993422,7.161969,5.396419
2013-06-11,0.539847,-0.529847,26.270743,-19.898868,7.124903,5.470821
2013-06-12,0.524459,-0.508361,26.250412,-19.919353,7.145712,5.439073
2013-06-13,0.469668,-0.439954,26.190845,-19.978229,7.140616,5.375033
2013-06-14,0.431182,-0.388665,26.112356,-20.055264,7.166161,5.36425
2013-06-17,0.456768,-0.418157,26.120985,-20.047481,7.22632,5.399994
2013-06-18,0.509451,-0.479881,26.169268,-19.997862,7.234433,5.451526
2013-06-19,0.491959,-0.455374,26.152569,-20.015099,7.241971,5.44325
2013-06-20,0.638679,-0.628679,26.291288,-19.850684,7.203934,5.577154
2013-06-21,0.649849,-0.639849,26.340426,-19.800012,7.111307,5.490268
2013-06-24,1.585001,-1.575001,25.400679,-20.630468,6.111387,4.986654
2013-06-25,1.448045,-1.438045,25.425759,-20.567389,6.050463,4.859415
2013-06-26,1.391818,-1.381818,25.359358,-20.624795,6.098325,4.835305
2013-06-27,1.41854,-1.40854,25.242407,-20.821863,6.061627,4.819044
2013-06-28,1.43337,-1.42337,25.290162,-20.772144,5.989386,4.760398
2013-07-01,1.408548,-1.398548,25.262231,-20.799044,6.015383,4.763655
2013-07-02,1.352435,-1.334266,25.239185,-20.82011,5.996316,4.70534
2013-07-03,1.30788,-1.282427,25.220013,-20.832957,5.988275,4.701522
2013-07-04,1.24974,-1.230284,25.193891,-20.846099,6.008971,4.639557
2013-07-05,1.301968,-1.291968,25.267242,-20.771744,5.956439,4.569314
2013-07-08,1.262222,-1.229419,25.208383,-20.834502,5.954369,4.508718
2013-07-09,1.22958,-1.193249,25.175243,-20.866307,5.946983,4.513783
2013-07-10,1.251041,-1.216622,25.183815,-20.858025,5.970265,4.533878
2013-07-11,1.25293,-1.215469,25.169228,-20.870375,6.002985,4.598087
2013-07-12,1.223203,-1.180545,25.109261,-20.930427,6.041945,4.633023
2013-07-15,1.137498,-1.098398,24.989228,-21.044971,5.995541,4.64744
2013-07-16,1.131722,-1.089898,24.98172,-21.052842,5.999284,4.629026
2013-07-17,1.11943,-1.079319,24.969039,-21.065639,6.004676,4.625739
2013-07-18,1.113913,-1.070639,24.953073,-21.081904,6.02502,4.634734
2013-07-19,1.104519,-1.038698,24.924156,-21.111676,6.063166,4.632049
2013-07-22,1.118894,-1.066684,24.9346,-21.099999,6.077635,4.688366
2013-07-23,1.183118,-1.138197,24.982127,-21.049803,6.079704,4.749604
2013-07-24,1.209332,-1.176073,25.035963,-20.993791,6.006598,4.708654
2013-07-25,1.225516,-1.195763,25.066997,-20.96109,5.972153,4.654402
2013-07-26,1.25982,-1.242645,25.062604,-20.96534,6.0135,4.699301
2013-07-29,1.259236,-1.249236,25.073044,-20.953994,5.969834,4.674954
2013-07-30,1.467044,-1.457044,24.78614,-21.223955,5.749639,4.565882
2013-07-31,1.46572,-1.45572,24.798334,-21.211376,5.714785,4.542047
2013-08-01,1.431431,-1.411648,24.774282,-21.226007,5.680491,4.516535
2013-08-02,1.417601,-1.39154,24.759744,-21.240744,5.686141,4.508125
2013-08-05,1.457291,-1.430207,24.771105,-21.228459,5.702862,4.513765
2013-08-06,1.485152,-1.469655,24.78325,-21.215349,5.69263,4.531268
2013-08-07,1.462622,-1.434222,24.769499,-21.228896,5.661986,4.496951
2013-08-08,1.47592,-1.450982,24.761216,-21.237148,5.68539,4.521659
2013-08-09,1.459828,-1.422328,24.745754,-21.252583,5.678843,4.507527
2013-08-12,1.488757,-1.466068,24.756783,-21.241501,5.693437,4.526109
2013-08-13,1.591042,-1.581042,24.829984,-21.166832,5.66334,4.534194
2013-08-14,1.616598,-1.597632,24.843724,-21.152999,5.670234,4.525576
2013-08-15,1.672576,-1.662576,24.892284,-21.102965,5.626088,4.488423
2013-08-16,1.801774,-1.791774,25.308486,-21.94891,5.442529,4.401567
2013-08-19,1.84148,-1.83148,25.342968,-21.913603,5.412848,4.376504
2013-08-20,1.802933,-1.792933,25.312227,-21.944549,5.419677,4.383414
2013-08-21,1.850808,-1.840808,25.337513,-21.918421,5.414804,4.380374
2013-08-22,2.073619,-2.063619,24.63638,-21.807699,5.145611,4.206129
2013-08-23,2.119802,-2.109802,24.664466,-21.777447,5.083444,4.192827
2013-08-26,2.053747,-2.043747,24.609439,-21.828789,5.100849,4.191616
2013-08-27,2.022445,-2.012445,24.601241,-21.814902,5.149699,4.231391
2013-08-28,2.000981,-1.990981,24.610298,-21.748828,5.158572,4.231425
2013-08-29,2.00695,-1.99695,24.60737,-21.75161,5.17239,4.232074
2013-08-30,2.022815,-2.010939,24.614393,-21.744698,5.174093,4.230566
2013-09-02,2.059182,-2.049182,24.635066,-21.723582,5.166394,4.233513
2013-09-03,2.060061,-2.050061,24.644615,-21.714129,5.15372,4.214218
2013-09-04,2.072962,-2.062962,24.651072,-21.707477,5.152987,4.222648
2013-09-05,2.125892,-2.115892,24.736781,-21.619413,5.039464,4.138386
2013-09-06,2.050983,-2.040555,24.671452,-21.687237,5.09273,4.156342
2013-09-09,2.081294,-2.069335,24.674121,-21.684496,5.115262,4.16984
2013-09-10,2.142577,-2.132577,24.725237,-21.634616,5.051241,4.111396
2013-09-11,2.129476,-2.119403,24.684774,-21.673927,5.106025,4.148041
2013-09-12,2.080856,-2.055069,24.622281,-21.736104,5.144635,4.16554
2013-09-13,2.084144,-2.067206,24.616272,-21.741533,5.14681,4.189814
2013-09-16,2.067829,-2.035253,24.572867,-21.784563,5.19554,4.218042
2013-09-17,2.092041,-2.07302,24.603269,-21.7534,5.173598,4.208208
2013-09-18,2.12361,-2.110382,24.630237,-21.72584,5.161497,4.204363
2013-09-19,2.096515,-2.071053,24.567566,-21.785607,5.266266,4.251118
2013-09-20,2.141757,-2.121256,24.599631,-21.754128,5.27834,4.265873
2013-09-23,2.097309,-2.07605,24.580132,-21.772671,5.275749,4.249108
2013-09-24,1.722363,-1.711039,25.013966,-21.358945,5.687593,4.500331
2013-09-25,1.694001,-1.676612,24.997935,-21.371687,5.672978,4.517519
2013-09-26,1.689284,-1.678061,24.998909,-21.370471,5.664387,4.518117
2013-09-27,1.642148,-1.626504,24.960673,-21.407878,5.674188,4.511238
2013-09-30,1.644638,-1.620701,24.956572,-21.411775,5.674207,4.516002
2013-10-01,1.656534,-1.64043,24.959538,-21.40886,5.681803,4.518985
2013-10-02,1.658229,-1.636282,24.958547,-21.409994,5.679469,4.506627
2013-10-03,1.688738,-1.6761,24.971189,-21.396727,5.668345,4.501531
2013-10-04,2.03555,-2.009068,24.541839,-21.805563,5.351378,4.321162
2013-10-07,2.006751,-1.968494,24.506418,-21.840615,5.374614,4.326539
2013-10-08,2.027061,-1.978053,24.513101,-21.83372,5.374277,4.334791
2013-10-09,2.013349,-1.960627,24.505652,-21.841036,5.368563,4.330193
2013-10-10,2.050203,-2.0056,24.550938,-21.791841,5.340985,4.296548
2013-10-11,2.043731,-2.006626,24.549397,-21.793307,5.335669,4.289691
2013-10-14,2.054412,-2.012774,24.548257,-21.794515,5.34955,4.292872
2013-10-15,2.072698,-2.037726,24.566187,-21.776431,5.342173,4.293585
2013-10-16,2.120769,-2.089308,24.60852,-21.733329,5.3139,4.290949
2013-10-17,2.05369,-2.009084,24.566977,-21.773851,5.317,4.260623
2013-10-18,2.025652,-1.975689,24.526895,-21.812777,5.369163,4.297046
2013-10-21,2.024063,-1.971027,24.529546,-21.810008,5.36611,4.298792
2013-10-22,1.965061,-1.902333,24.494179,-21.84414,5.3719,4.290353
2013-10-23,1.972588,-1.913052,24.482516,-21.856055,5.430324,4.342216
2013-10-24,1.963338,-1.895378,24.470915,-21.867379,5.448986,4.368683
2013-10-25,1.648112,-1.583141,24.919346,-21.437236,5.783933,4.556798
2013-10-28,1.638509,-1.571145,24.907196,-21.449355,5.797596,4.570989
2013-10-29,1.658017,-1.598941,24.913779,-21.443048,5.82839,4.601594
2013-10-30,1.627961,-1.568049,24.886422,-21.470534,5.850232,4.599058
2013-10-31,1.555139,-1.479606,24.851088,-21.505861,5.831803,4.531837
2013-11-01,1.554121,-1.466922,24.847122,-21.510411,5.848084,4.513397
2013-11-04,1.538254,-1.454377,24.839424,-21.517757,5.840921,4.515327
2013-11-05,1.612619,-1.545627,24.898463,-21.456416,5.817608,4.541587
2013-11-06,1.639927,-1.596437,24.921326,-21.433484,5.828563,4.562576
2013-11-07,1.565022,-1.496017,24.850505,-21.502365,5.851339,4.492889
2013-11-08,1.611498,-1.555462,24.904573,-21.444642,5.787341,4.465407
2013-11-11,1.591581,-1.525346,24.888085,-21.460819,5.767627,4.443574
2013-11-12,2.064387,-1.979504,24.266113,-22.045979,5.27462,4.158261
2013-11-13,2.040577,-1.951564,24.238795,-22.073063,5.303895,4.168398
2013-11-14,2.034249,-1.945115,24.22072,-22.090606,5.339052,4.218629
2013-11-15,2.03867,-1.953731,24.230343,-22.080798,5.340528,4.232267
2013-11-18,2.009531,-1.91227,24.214527,-22.096583,5.336982,4.221693
2013-11-19,2.02776,-1.944206,24.235465,-22.075496,5.338484,4.236153
2013-11-20,2.022942,-1.93051,24.245724,-22.065457,5.319165,4.211449
2013-11-21,2.036689,-1.938685,24.272709,-22.03905,5.294095,4.17043
2013-11-22,2.023074,-1.911923,24.252596,-22.058514,5.301148,4.195715
2013-11-25,1.802862,-1.712837,24.536631,-21.789298,5.545751,4.349371
2013-11-26,1.795828,-1.707323,24.531624,-21.794324,5.543124,4.342997
2013-11-27,1.791561,-1.684453,24.521984,-21.804107,5.537289,4.324957
2013-11-28,1.780093,-1.669999,24.511614,-21.814386,5.533956,4.320424
2013-11-29,1.775131,-1.664536,24.512288,-21.813527,5.519864,4.310267
2013-12-02,1.774755,-1.659306,24.532181,-21.793135,5.462547,4.258607
2013-12-03,1.987203,-1.848584,24.195967,-22.116599,5.223153,4.127988
2013-12-04,2.02069,-1.879689,24.229497,-22.083028,5.20053,4.111563
2013-12-05,2.09867,-1.978212,24.286606,-22.023646,5.197628,4.149198
2013-12-06,2.077852,-1.943519,24.292153,-22.017195,5.150805,4.111968
2013-12-09,2.069069,-1.917333,24.267842,-22.041439,5.180318,4.1316
2013-12-10,2.086252,-1.947109,24.272624,-22.036788,5.211901,4.169979
2013-12-11,2.065549,-1.891629,24.258048,-22.051355,5.201608,4.149539
2013-12-12,2.072813,-1.893756,24.267148,-22.041366,5.189025,4.156518
2013-12-13,2.069671,-1.896911,24.272122,-22.036233,5.180928,4.157657
2013-12-16,2.050548,-1.860939,24.260189,-22.048291,5.175942,4.140255
2013-12-17,2.039901,-1.848575,24.257025,-22.051429,5.17272,4.124544
2013-12-18,2.029529,-1.85537,24.276779,-22.030866,5.127905,4.102852
2013-12-19,2.070191,-1.931285,24.323674,-21.983541,5.100957,4.095135
2013-12-20,2.266198,-2.115834,24.017333,-22.276876,4.830819,3.934169
2013-12-23,2.269955,-2.14219,24.031981,-22.262229,4.821707,3.932395
2013-12-24,2.26642,-2.138132,24.032533,-22.261693,4.817759,3.92664
2013-12-27,2.492538,-2.363319,23.804305,-22.479111,4.554805,3.757847
2013-12-30,2.487715,-2.382976,23.820347,-22.462407,4.545538,3.745046
2013-12-31,2.478604,-2.376323,23.823643,-22.459154,4.534845,3.730636
2014-01-02,2.487967,-2.36356,23.809434,-22.473467,4.562237,3.744783
2014-01-03,2.519397,-2.411773,23.814752,-22.467732,4.611151,3.791994
2014-01-06,2.482774,-2.360469,23.78909,-22.49303,4.632263,3.804772
2014-01-07,2.480551,-2.35543,23.777997,-22.503787,4.657767,3.835871
2014-01-08,2.487174,-2.368014,23.783987,-22.497773,4.662302,3.845655
2014-01-09,2.480001,-2.355121,23.795782,-22.486062,4.639139,3.815458
2014-01-10,2.473342,-2.337928,23.755895,-22.525279,4.709544,3.854271
2014-01-13,2.454903,-2.325726,23.742566,-22.538261,4.724389,3.877165
2014-01-14,2.454098,-2.310054,23.732274,-22.54839,4.738477,3.896819
2014-01-15,2.462969,-2.312559,23.75134,-22.529144,4.722677,3.889001
2014-01-16,2.423778,-2.25879,23.70508,-22.57508,4.766586,3.910904
